100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
100 100 300
106.282 100 299.901
106.279 100.197 299.901
106.27 100.394 299.901
106.254 100.591 299.901
106.233 100.787 299.901
106.205 100.983 299.901
106.171 101.177 299.901
106.131 101.37 299.901
106.085 101.562 299.901
106.033 101.753 299.901
105.975 101.941 299.901
105.911 102.128 299.901
105.841 102.313 299.901
105.765 102.495 299.901
105.684 102.675 299.901
105.597 102.852 299.901
105.505 103.026 299.901
105.407 103.198 299.901
105.304 103.366 299.901
105.196 103.531 299.901
105.082 103.693 299.901
104.964 103.85 299.901
104.84 104.004 299.901
104.712 104.154 299.901
104.579 104.3 299.901
104.442 104.442 299.901
104.3 104.579 299.901
104.154 104.712 299.901
104.004 104.84 299.901
103.85 104.964 299.901
103.693 105.082 299.901
103.531 105.196 299.901
103.366 105.304 299.901
103.198 105.407 299.901
103.026 105.505 299.901
102.852 105.597 299.901
102.675 105.684 299.901
102.495 105.765 299.901
102.313 105.841 299.901
102.128 105.911 299.901
101.941 105.975 299.901
101.753 106.033 299.901
101.562 106.085 299.901
101.37 106.131 299.901
101.177 106.171 299.901
100.983 106.205 299.901
100.787 106.233 299.901
100.591 106.254 299.901
100.394 106.27 299.901
100.197 106.279 299.901
100 106.282 299.901
99.8027 106.279 299.901
99.6055 106.27 299.901
99.4088 106.254 299.901
99.2126 106.233 299.901
99.0173 106.205 299.901
98.8228 106.171 299.901
98.6296 106.131 299.901
98.4377 106.085 299.901
98.2473 106.033 299.901
98.0587 105.975 299.901
97.872 105.911 299.901
97.6874 105.841 299.901
97.5051 105.765 299.901
97.3252 105.684 299.901
97.148 105.597 299.901
96.9736 105.505 299.901
96.8021 105.407 299.901
96.6339 105.304 299.901
96.4689 105.196 299.901
96.3074 105.082 299.901
96.1496 104.964 299.901
95.9956 104.84 299.901
95.8455 104.712 299.901
95.6996 104.579 299.901
95.5578 104.442 299.901
95.4205 104.3 299.901
95.2877 104.154 299.901
95.1595 104.004 299.901
95.0361 103.85 299.901
94.9176 103.693 299.901
94.8042 103.531 299.901
94.6958 103.366 299.901
94.5927 103.198 299.901
94.4949 103.026 299.901
94.4026 102.852 299.901
94.3157 102.675 299.901
94.2345 102.495 299.901
94.159 102.313 299.901
94.0892 102.128 299.901
94.0253 101.941 299.901
93.9673 101.753 299.901
93.9152 101.562 299.901
93.8691 101.37 299.901
93.8291 101.177 299.901
93.7952 100.983 299.901
93.7674 100.787 299.901
93.7457 100.591 299.901
93.7302 100.394 299.901
93.7209 100.197 299.901
93.7178 100 299.901
93.7209 99.8027 299.901
93.7302 99.6055 299.901
93.7457 99.4088 299.901
93.7674 99.2126 299.901
93.7952 99.0173 299.901
93.8291 98.8228 299.901
93.8691 98.6296 299.901
93.9152 98.4377 299.901
93.9673 98.2473 299.901
94.0253 98.0587 299.901
94.0892 97.872 299.901
94.159 97.6874 299.901
94.2345 97.5051 299.901
94.3157 97.3252 299.901
94.4026 97.148 299.901
